_id,cnpj,razao_social,nome_fantasia,cod_logradouro,nome_logradouro,numero_residencia,numero_lote,cod_bairro,nome_bairro,situacao_empresa,data_abertura_empresa,data_encerramento,cod_grupo,nome_grupo,cnae,desc_atividade,atividade_principal,atividade_vig_sanitaria,atividade_predominante,incomodo,latitude,longitude
3542,37431937000121,ANTONIO CARLOS BARBOSA DA SILVA SERVICOS E MANUTENCAO,SAT MACAXEIRA,94064,Avenida José Américo de Almeida,Q0008 LT01,         ,582,MACAXEIRA,INAPTO,2020-06-16T00:00:00,,14,CONSERVAÇÃO E LIMPEZA,4321500,INSTALAÇÃO E MANUTENÇÃO ELÉTRICA,N,N,S,N,,
3543,37431937000121,ANTONIO CARLOS BARBOSA DA SILVA SERVICOS E MANUTENCAO,SAT MACAXEIRA,94064,Avenida José Américo de Almeida,Q0008 LT01,         ,582,MACAXEIRA,INAPTO,2020-06-16T00:00:00,,4,TRANSPORTE E COMUNICACAO,6110803,SERVIÇOS DE COMUNICAÇÃO MULTIMÍDIA - SCM,S,N,N,N,,
3544,02739524000124,JOSENALDO PEREIRA DE OLIVEIRA ME,JULLY VARIEDADES,94064,Avenida José Américo de Almeida,17-Q8 LT07,         ,582,MACAXEIRA,SUSPENSO,2003-06-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4729699,COM VAREJ DE PROD ALIMENT EM GERAL OU ESPECIALIZ EM PROD ALIMENT N/ ESP ANTERIORM,S,S,N,N,,
3545,02739524000124,JOSENALDO PEREIRA DE OLIVEIRA ME,JULLY VARIEDADES,94064,Avenida José Américo de Almeida,17-Q8 LT07,         ,582,MACAXEIRA,SUSPENSO,2003-06-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,N,N,N,N,,
3546,02739524000124,JOSENALDO PEREIRA DE OLIVEIRA ME,JULLY VARIEDADES,94064,Avenida José Américo de Almeida,17-Q8 LT07,         ,582,MACAXEIRA,SUSPENSO,2003-06-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4789001,"COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",N,N,N,N,,
3547,11045568000145,JMM PEREIRA COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,JULLY & MEL VARIEDADES,94064,Avenida José Américo de Almeida,17-Q8 LT07,         ,582,MACAXEIRA,BAIXADO,2009-07-28T00:00:00,2021-10-04T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755501,COMÉRCIO VAREJISTA DE TECIDOS,N,N,N,N,,
3548,11045568000145,JMM PEREIRA COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,JULLY & MEL VARIEDADES,94064,Avenida José Américo de Almeida,17-Q8 LT07,         ,582,MACAXEIRA,BAIXADO,2009-07-28T00:00:00,2021-10-04T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,S,N,N,N,,
3549,11045568000145,JMM PEREIRA COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,JULLY & MEL VARIEDADES,94064,Avenida José Américo de Almeida,17-Q8 LT07,         ,582,MACAXEIRA,BAIXADO,2009-07-28T00:00:00,2021-10-04T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4755503,"COMERCIO VAREJISTA DE ARTIGOS DE CAMA, MESA E BANHO",N,N,N,N,,
3550,11045568000145,JMM PEREIRA COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,JULLY & MEL VARIEDADES,94064,Avenida José Américo de Almeida,17-Q8 LT07,         ,582,MACAXEIRA,BAIXADO,2009-07-28T00:00:00,2021-10-04T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4781400,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,N,N,N,N,,
3551,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,23,SERVICOS DE INFORMATICA,6201501,Desenvolvimento de programas de computador sob encomenda,N,N,N,N,,
3552,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5811500,EDIÇÃO DE LIVROS,N,N,N,S,,
3553,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5813100,EDIÇÃO DE REVISTAS,N,N,N,N,,
3554,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,16,DIVERSOES PUBLICAS,9001902,PRODUÇÃO MUSICAL,N,N,N,N,,
3555,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,16,DIVERSOES PUBLICAS,9001903,PRODUÇÃO DE ESPETÁCULOS DE DANÇA,N,N,N,N,,
3556,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,22,OUTROS SERVICOS,9001906,ATIVIDADES DE SONORIZAÇÃO E DE ILUMINAÇÃO,N,N,N,N,,
3557,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,18,FORNECIMENTO DE MAO-DE-OBRA,7490105,"AGENCIAMENTO DE PROFISSIONAIS PARA ATIVIDADES ESPORTIVAS, CULTURAIS E ARTÍSTICAS",N,N,N,N,,
3558,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",5819100,"EDIÇÃO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRÁFICOS",N,N,N,N,,
3559,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,5,"ANALISE, PESQUISA DE MERCADO E PUBLICIDADE",7312200,"AGENCIAMENTO DE ESPAÇOS PARA PUBLICIDADE, EXCETO EM VEÍCULOS DE COMUNICAÇÃO",N,N,S,N,,
3560,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,22,OUTROS SERVICOS,7319002,PROMOÇÃO DE VENDAS,N,N,N,N,,
3561,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,3,TECNICO-CIENTIFICO,7319003,MARKETING DIRETO,N,N,N,N,,
3562,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,2,"CONTABILIDADE, CONSULTORIA E ASSESSORIA",7319004,CONSULTORIA EM PUBLICIDADE,N,N,N,N,,
3563,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,5,"ANALISE, PESQUISA DE MERCADO E PUBLICIDADE",7311400,AGÊNCIAS DE PUBLICIDADE,S,N,N,N,,
3564,08048187000105,G4 GRIFFO ENTRETENIMENTOS PRODUTORA E EDITORA LTDA,G4 GRIFFO FOUR ENTRETENIMENTOS PRODUTORA E EDITORA,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,INAPTO,2006-05-29T00:00:00,,11,"FOTOGRAFICO, CINEMATOGRAFICO, REPROGRAFICO",7420004,FILMAGEM DE FESTAS E EVENTOS,N,N,N,N,,
3565,17297932000140,R & L BUFE LTDA  ME,BUFFET DEGUSTS,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,SUSPENSO,2012-12-13T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,5611204,"Bares e outros estabelecimentos especializados em servir bebidas, sem entretenimento",N,N,N,S,,
3566,17297932000140,R & L BUFE LTDA  ME,BUFFET DEGUSTS,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,SUSPENSO,2012-12-13T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,5611203,"LANCHONETES, CASAS DE CHÁ, DE SUCOS E SIMILARES",N,N,N,N,,
3567,17297932000140,R & L BUFE LTDA  ME,BUFFET DEGUSTS,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,SUSPENSO,2012-12-13T00:00:00,,22,OUTROS SERVICOS,5620102,SERVIÇOS DE ALIMENTAÇÃO PARA EVENTOS E RECEPÇÕES - BUFÊ,S,S,S,S,,
3568,17801702000177,PONTO 1 SERVICOS DE ESTETICA E BELEZA  EIRELI  ME,ACADEMIA PONTO 1,94064,Avenida José Américo de Almeida,"",1        ,582,MACAXEIRA,SUSPENSO,2013-03-22T00:00:00,,17,BELEZA E HIGIENE PESSOAL,9602502,Atividades de estetica e outros servicos de cuidados com a beleza,S,S,S,N,,
3569,12852356000132,GRACATEX COMERCIO E REPRESENTACOES LTDA,"",3913,Rua Amalita,"",25       ,582,MACAXEIRA,INAPTO,1989-04-01T00:00:00,,10,"REPRESENTACAO, AGENCIAMENTO, CORRETAGEM",4619200,REPRESENTANTES COMERCIAIS E AGENTES DO COM DE MERCAD EM GERAL N/ ESPECIALIZADO,S,N,S,N,,
3570,12852356000132,GRACATEX COMERCIO E REPRESENTACOES LTDA,"",3913,Rua Amalita,"",25       ,582,MACAXEIRA,INAPTO,1989-04-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4789099,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,N,N,N,N,,
3571,26873592000140,M M DA SILVA PROTECAO ELETRONICA ME,M M PROTECAO,42463,Rua Maria Amália,"",         ,582,MACAXEIRA,SUSPENSO,2017-01-16T00:00:00,,15,GUARDA E LOCACAO DE BENS MOVEIS,8020002,Outras atividades de serviços de segurança,N,N,N,N,,
3572,26873592000140,M M DA SILVA PROTECAO ELETRONICA ME,M M PROTECAO,42463,Rua Maria Amália,"",         ,582,MACAXEIRA,SUSPENSO,2017-01-16T00:00:00,,15,GUARDA E LOCACAO DE BENS MOVEIS,8020001,Atividades de monitoramento de sistemas de segurança eletrônico,S,N,S,N,,
3573,26873592000140,M M DA SILVA PROTECAO ELETRONICA ME,M M PROTECAO,42463,Rua Maria Amália,"",         ,582,MACAXEIRA,SUSPENSO,2017-01-16T00:00:00,,22,OUTROS SERVICOS,9609299,OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS NÃO ESPECIFICADAS ANTERIORMENTE,N,N,N,N,,
3574,26873592000140,M M DA SILVA PROTECAO ELETRONICA ME,M M PROTECAO,42463,Rua Maria Amália,"",         ,582,MACAXEIRA,SUSPENSO,2017-01-16T00:00:00,,22,OUTROS SERVICOS,9700500,SERVIÇOS DOMÉSTICOS,N,N,N,N,,
3575,26873592000140,M M DA SILVA PROTECAO ELETRONICA ME,M M PROTECAO,42463,Rua Maria Amália,"",         ,582,MACAXEIRA,SUSPENSO,2017-01-16T00:00:00,,22,OUTROS SERVICOS,8111700,"SERVIÇOS COMBINADOS PARA APOIO A EDIFÍCIOS, EXCETO CONDOMÍNIOS PREDIAIS",N,N,N,N,,
3576,26873592000140,M M DA SILVA PROTECAO ELETRONICA ME,M M PROTECAO,42463,Rua Maria Amália,"",         ,582,MACAXEIRA,SUSPENSO,2017-01-16T00:00:00,,14,CONSERVAÇÃO E LIMPEZA,8121400,LIMPEZA EM PRÉDIOS E EM DOMICÍLIOS,N,S,N,N,,
3577,26873592000140,M M DA SILVA PROTECAO ELETRONICA ME,M M PROTECAO,42463,Rua Maria Amália,"",         ,582,MACAXEIRA,SUSPENSO,2017-01-16T00:00:00,,6,"JURIDICO, ECONOMICO E TECNICO ADMINISTRATIVO",8230001,"SERVIÇOS DE ORGANIZAÇÃO DE FEIRAS, CONGRESSOS, EXPOSIÇÕES E FESTAS",N,N,N,N,,
3578,26873592000140,M M DA SILVA PROTECAO ELETRONICA ME,M M PROTECAO,42463,Rua Maria Amália,"",         ,582,MACAXEIRA,SUSPENSO,2017-01-16T00:00:00,,16,DIVERSOES PUBLICAS,8230002,CASAS DE FESTAS E EVENTOS,N,N,N,S,,
3579,01626097000105,JOAO F DA SILVA LOCACAO ME,"",68195,Rua Ranúsia Alves Rodrigues,"",         ,582,MACAXEIRA,INAPTO,1997-01-01T00:00:00,,8,EDUCACAO,8599604,TREINAMENTO EM DESENVOLVIMENTO PROFISSIONAL E GERENCIAL,N,N,N,N,,
3580,01626097000105,JOAO F DA SILVA LOCACAO ME,"",68195,Rua Ranúsia Alves Rodrigues,"",         ,582,MACAXEIRA,INAPTO,1997-01-01T00:00:00,,18,FORNECIMENTO DE MAO-DE-OBRA,7810800,SELEÇÃO E AGENCIAMENTO DE MÃO-DE-OBRA,S,N,S,N,,
3581,08054405000114,JOSE CLEMENTE DA SILVA FILHO,"",7668,Rua Córrego da Areia,"",177      ,566,NOVA DESCOBERTA,INAPTO,1992-10-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4722901,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,S,S,N,N,-8.001461,-34.925519
3582,11422292000177,INDUSTRIA ALIMENTICIA LUCIANA LTDA,"",7668,Rua Córrego da Areia,"",201      ,566,NOVA DESCOBERTA,SUSPENSO,1970-12-01T00:00:00,,28,INDUSTRIA GERAL,1091102,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,S,S,N,S,,
3583,10534058000179,PANIFICADORA A FAVORITA LTDA ME,PANIFICADORA A FAVORITA,7668,Rua Córrego da Areia,"",201      ,566,NOVA DESCOBERTA,INAPTO,2008-12-02T00:00:00,,28,INDUSTRIA GERAL,1091102,Fabricacao de produtos de padaria e confeitaria com predominancia de producao propria,S,N,N,S,,
3584,10534058000179,PANIFICADORA A FAVORITA LTDA ME,PANIFICADORA A FAVORITA,7668,Rua Córrego da Areia,"",201      ,566,NOVA DESCOBERTA,INAPTO,2008-12-02T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4721103,COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS,N,S,N,N,,
3585,08701688000149,LUCIENE MENDONCA DO NASCIMENTO,ADONAI,7668,Rua Córrego da Areia,"",201      ,566,NOVA DESCOBERTA,SUSPENSO,2009-02-19T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4755502,COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,N,N,N,N,,
3586,08701688000149,LUCIENE MENDONCA DO NASCIMENTO,ADONAI,7668,Rua Córrego da Areia,"",201      ,566,NOVA DESCOBERTA,SUSPENSO,2009-02-19T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4763601,COMÉRCIO VAREJISTA DE BRINQUEDOS E ARTIGOS RECREATIVOS,N,N,N,N,,
3587,08701688000149,LUCIENE MENDONCA DO NASCIMENTO,ADONAI,7668,Rua Córrego da Areia,"",201      ,566,NOVA DESCOBERTA,SUSPENSO,2009-02-19T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4781400,COMÉRCIO VAREJISTA DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS,S,N,N,N,,
3588,08701688000149,LUCIENE MENDONCA DO NASCIMENTO,ADONAI,7668,Rua Córrego da Areia,"",201      ,566,NOVA DESCOBERTA,SUSPENSO,2009-02-19T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4789001,"COMÉRCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",N,N,N,N,,
3589,08704117000168,L M DO NASCIMENTO LOCADORA,SIAO VIDEO LOCADORA,7668,Rua Córrego da Areia,"",231      ,566,NOVA DESCOBERTA,SUSPENSO,2007-03-16T00:00:00,,15,GUARDA E LOCACAO DE BENS MOVEIS,7722500,"ALUGUEL DE FITAS DE VÍDEO, DVDS E SIMILARES",S,N,N,N,-8.001225,-34.925707
3590,33320533000100,LUCEMARY MENDONCA NASCIMENTO DE ALBUQUERQUE,S. O.S MOTO PECAS,7668,Rua Córrego da Areia,"",231      ,566,NOVA DESCOBERTA,SUSPENSO,2019-04-10T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4530703,COMÉRCIO A VAREJO DE PEÇAS E ACESSÓRIOS NOVOS PARA VEÍCULOS AUTOMOTORES,S,N,N,N,-8.001225,-34.925707
3591,33320533000100,LUCEMARY MENDONCA NASCIMENTO DE ALBUQUERQUE,S. O.S MOTO PECAS,7668,Rua Córrego da Areia,"",231      ,566,NOVA DESCOBERTA,SUSPENSO,2019-04-10T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4763603,COMÉRCIO VAREJISTA DE BICICLETAS E TRICICLOS/ PEÇAS E ACESSÓRIOS,N,N,N,N,-8.001225,-34.925707
3592,10764247000138,JEFFERSON ROBERTO DA SILVA ME,MANANCIAL DAS AGUAS,7668,Rua Córrego da Areia,"",253      ,566,NOVA DESCOBERTA,SUSPENSO,2009-04-15T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4784900,COMÉRCIO VAREJISTA DE GÁS LIQÜEFEITO DE PETRÓLEO (GLP),S,N,N,S,-8.00103,-34.926106
3593,11621166000141,S J DA COSTA ESTIVAS,"",36960,Avenida Josélia,0604,         ,566,NOVA DESCOBERTA,SUSPENSO,1981-04-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,,
3594,12585063000136,CLUBE DAS MAES DO ALTO DO CAHETE,"",18953,Rua Damolandia,"",         ,566,NOVA DESCOBERTA,INAPTO,1989-05-01T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9420100,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,S,N,S,N,,
3595,01582755000104,MJM ENGENHARIA LTDA,"",18953,Rua Damolandia,"",         ,566,NOVA DESCOBERTA,INAPTO,1996-12-01T00:00:00,,1,CONSTRUCAO CIVIL,4120400,CONSTRUÇÃO DE EDIFÍCIOS,S,N,S,N,,
3596,01582755000104,MJM ENGENHARIA LTDA,"",18953,Rua Damolandia,"",         ,566,NOVA DESCOBERTA,INAPTO,1996-12-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4744005,COMÉRCIO VAREJISTA DE MATERIAIS DE CONSTRUÇÃO NÃO ESPECIFICADOS ANTERIORMENTE,N,N,N,N,,
3597,24135022000127,CONSELHO DE MORADORES DA AV JOSELIA CORREGO DO LEONCIO,"",38539,Rua Córrego do Leôncio,"",         ,566,NOVA DESCOBERTA,INAPTO,1989-03-01T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",8800600,SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO,S,N,S,N,,
3598,07929041000106,PENTAGONO HORTIFRUTIGRANJEIROS LTDA,PENTAGONO SERVIÇOS,7668,Rua Córrego da Areia,0000,         ,566,NOVA DESCOBERTA,INAPTO,2006-03-31T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4721103,COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS,N,S,N,N,,
3599,07929041000106,PENTAGONO HORTIFRUTIGRANJEIROS LTDA,PENTAGONO SERVIÇOS,7668,Rua Córrego da Areia,0000,         ,566,NOVA DESCOBERTA,INAPTO,2006-03-31T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4724500,COMÉRCIO VAREJISTA DE HORTIFRUTIGRANJEIROS,S,N,N,N,,
3600,07376165000101,MMT SOUZA MAQUINAS E APARELHOS TELEFONICOS ME,ULTRACELL CELULAR,7668,Rua Córrego da Areia,0000,         ,566,NOVA DESCOBERTA,INAPTO,2005-05-13T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4752100,COMÉRCIO VAREJISTA ESPECIALIZADO DE EQUIPAMENTOS DE TELEFONIA E COMUNICAÇÃO,S,N,N,N,,
3601,29740833000170,CRISTIANO G. DA SILVA FRIOS ME,"",7668,Rua Córrego da Areia,0000,         ,566,NOVA DESCOBERTA,SUSPENSO,2018-02-21T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4721103,COMÉRCIO VAREJISTA DE LATICÍNIOS E FRIOS,S,S,N,N,,
3602,69946127000102,LUCIO GUEDES DA LUZ,FEIRAO POPULAR,97250,Rua Agaci,"",207      ,566,NOVA DESCOBERTA,INAPTO,1993-07-01T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4723700,COMÉRCIO VAREJISTA DE BEBIDAS,S,S,N,N,,
3603,10469488000154,A P F DE BARROS,"",97250,Rua Agaci,"",207      ,566,NOVA DESCOBERTA,INAPTO,2008-11-04T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4712100,"COM VAR DE MERC EM GERAL, COM PREDOM DE PROD ALIM - MINIMERC, MERC E ARMAZÉNS",S,S,N,N,,
3604,09113500000104,ANTONIA GUEDES DA LUZ ME,EDUCANDARIO VOVO JUCA,97250,Rua Agaci,"",207      ,566,NOVA DESCOBERTA,BAIXADO,2007-09-05T00:00:00,2013-07-01T00:00:00,8,EDUCACAO,8512100,EDUCAÇÃO INFANTIL - PRÉ-ESCOLA,S,S,S,N,,
3605,10668820000100,GRUPO DE MAES DO ALTO JARDIM PROGRESSO,"",11401,Rua Betinha,"",195      ,566,NOVA DESCOBERTA,INAPTO,1989-01-01T00:00:00,,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9420100,ATIVIDADES DE ORGANIZAÇÕES SINDICAIS,S,N,S,N,,
3606,11021599000166,CONGREGACAO CRISTA NO BRASIL,"",7668,Rua Córrego da Areia,"",         ,566,NOVA DESCOBERTA,BAIXADO,2015-04-24T00:00:00,2017-03-10T00:00:00,20,"SERVICOS PUBLICOS, COMUNITARIOS E SOCIAIS",9491000,ATIVIDADES DE ORGANIZAÇÕES RELIGIOSAS OU FILOSOFICAS,S,N,N,S,,
3607,17803823000158,TIAGO DOS SANTOS MEDEIROS - ME,"",7668,Rua Córrego da Areia,"",340      ,566,NOVA DESCOBERTA,BAIXADO,2013-03-22T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4754701,COMÉRCIO VAREJISTA DE MÓVEIS,S,N,N,N,,
3608,17803823000158,TIAGO DOS SANTOS MEDEIROS - ME,"",7668,Rua Córrego da Areia,"",340      ,566,NOVA DESCOBERTA,BAIXADO,2013-03-22T00:00:00,2015-01-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4754702,COMÉRCIO VAREJISTA DE ARTIGOS DE COLCHOARIA,N,N,N,N,,
3609,27720540000104,FARMACIA FAMILIA OLIVEIRA LTDA ME,FARMACIA OLIVEIRA,7668,Rua Córrego da Areia,"",340      ,566,NOVA DESCOBERTA,SUSPENSO,2017-05-12T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4771701,"COMÉRCIO VAREJISTA DE PRODUTOS FARMACÊUTICOS, SEM MANIPULAÇÃO DE FÓRMULAS",S,S,N,N,,
3610,27720540000104,FARMACIA FAMILIA OLIVEIRA LTDA ME,FARMACIA OLIVEIRA,7668,Rua Córrego da Areia,"",340      ,566,NOVA DESCOBERTA,SUSPENSO,2017-05-12T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4772500,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",N,N,N,N,,
3611,14027531000182,J C DE AZEVEDO SILVA FRIGORIFICO,SHOPPING DA CARNE,7668,Rua Córrego da Areia,"",207      ,566,NOVA DESCOBERTA,INAPTO,2011-07-25T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4722901,COMÉRCIO VAREJISTA DE CARNES - AÇOUGUES,S,S,N,N,,
3612,08342577000274,MOVELART MOVEIS E ELETRO LTDA ME,MOVELART MOVEIS E ELETRO,7668,Rua Córrego da Areia,"",207      ,566,NOVA DESCOBERTA,BAIXADO,2012-12-19T00:00:00,2017-07-01T00:00:00,26,OUTRAS ATIVIDADES VAREJISTAS,4754701,COMÉRCIO VAREJISTA DE MÓVEIS,S,N,N,N,,
3613,34123363000136,WELLINGTON SALES COMERCIO DE ARTIGOS DE PERFUMARIA E CO,WELLPE STORE,15350,Rua da Carrapeta,"",13       ,566,NOVA DESCOBERTA,SUSPENSO,2019-07-04T00:00:00,,24,"ELETRODOMESTICO, VEICULO, PECAS E ACESSORIOS",4753900,COMÉRCIO VAREJISTA ESPECIALIZADO DE ELETRODOMÉSTICOS E EQUIP DE ÁUDIO E VÍDEO,N,N,N,N,,
3614,34123363000136,WELLINGTON SALES COMERCIO DE ARTIGOS DE PERFUMARIA E CO,WELLPE STORE,15350,Rua da Carrapeta,"",13       ,566,NOVA DESCOBERTA,SUSPENSO,2019-07-04T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4772500,"COMÉRCIO VAREJISTA DE COSMÉTICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",S,S,N,N,,
3615,34123363000136,WELLINGTON SALES COMERCIO DE ARTIGOS DE PERFUMARIA E CO,WELLPE STORE,15350,Rua da Carrapeta,"",13       ,566,NOVA DESCOBERTA,SUSPENSO,2019-07-04T00:00:00,,26,OUTRAS ATIVIDADES VAREJISTAS,4789099,COMÉRCIO VAREJISTA DE OUTROS PRODUTOS NÃO ESPECIFICADOS ANTERIORMENTE,N,N,N,N,,
